㍝	5点	U+335D (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR FIVE) -> U+0035 (DIGIT FIVE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍞	6点	U+335E (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR SIX) -> U+0036 (DIGIT SIX) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍟	7点	U+335F (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR SEVEN) -> U+0037 (DIGIT SEVEN) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍠	8点	U+3360 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR EIGHT) -> U+0038 (DIGIT EIGHT) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍡	9点	U+3361 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR NINE) -> U+0039 (DIGIT NINE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍢	10点	U+3362 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TEN) -> U+0031 (DIGIT ONE) U+0030 (DIGIT ZERO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍣	11点	U+3363 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR ELEVEN) -> U+0031 (DIGIT ONE) U+0031 (DIGIT ONE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍤	12点	U+3364 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR TWELVE) -> U+0031 (DIGIT ONE) U+0032 (DIGIT TWO) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍥	13点	U+3365 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR THIRTEEN) -> U+0031 (DIGIT ONE) U+0033 (DIGIT THREE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍦	14点	U+3366 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR FOURTEEN) -> U+0031 (DIGIT ONE) U+0034 (DIGIT FOUR) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
㍧	15点	U+3367 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR HOUR FIFTEEN) -> U+0031 (DIGIT ONE) U+0035 (DIGIT FIVE) U+70B9 (CJK UNIFIED IDEOGRAPH-70B9)
