⾽	髟	U+2FBD (KANGXI RADICAL HAIR) -> U+9ADF (CJK UNIFIED IDEOGRAPH-9ADF)
⾾	鬥	U+2FBE (KANGXI RADICAL FIGHT) -> U+9B25 (CJK UNIFIED IDEOGRAPH-9B25)
⾿	鬯	U+2FBF (KANGXI RADICAL SACRIFICIAL WINE) -> U+9B2F (CJK UNIFIED IDEOGRAPH-9B2F)
⿀	鬲	U+2FC0 (KANGXI RADICAL CAULDRON) -> U+9B32 (CJK UNIFIED IDEOGRAPH-9B32)
⿁	鬼	U+2FC1 (KANGXI RADICAL GHOST) -> U+9B3C (CJK UNIFIED IDEOGRAPH-9B3C)
⿂	魚	U+2FC2 (KANGXI RADICAL FISH) -> U+9B5A (CJK UNIFIED IDEOGRAPH-9B5A)
⿃	鳥	U+2FC3 (KANGXI RADICAL BIRD) -> U+9CE5 (CJK UNIFIED IDEOGRAPH-9CE5)
⿄	鹵	U+2FC4 (KANGXI RADICAL SALT) -> U+9E75 (CJK UNIFIED IDEOGRAPH-9E75)
⿅	鹿	U+2FC5 (KANGXI RADICAL DEER) -> U+9E7F (CJK UNIFIED IDEOGRAPH-9E7F)
⿆	麥	U+2FC6 (KANGXI RADICAL WHEAT) -> U+9EA5 (CJK UNIFIED IDEOGRAPH-9EA5)
⿇	麻	U+2FC7 (KANGXI RADICAL HEMP) -> U+9EBB (CJK UNIFIED IDEOGRAPH-9EBB)
⿈	黃	U+2FC8 (KANGXI RADICAL YELLOW) -> U+9EC3 (CJK UNIFIED IDEOGRAPH-9EC3)
⿉	黍	U+2FC9 (KANGXI RADICAL MILLET) -> U+9ECD (CJK UNIFIED IDEOGRAPH-9ECD)
⿊	黑	U+2FCA (KANGXI RADICAL BLACK) -> U+9ED1 (CJK UNIFIED IDEOGRAPH-9ED1)
⿋	黹	U+2FCB (KANGXI RADICAL EMBROIDERY) -> U+9EF9 (CJK UNIFIED IDEOGRAPH-9EF9)
⿌	黽	U+2FCC (KANGXI RADICAL FROG) -> U+9EFD (CJK UNIFIED IDEOGRAPH-9EFD)
⿍	鼎	U+2FCD (KANGXI RADICAL TRIPOD) -> U+9F0E (CJK UNIFIED IDEOGRAPH-9F0E)
⿎	鼓	U+2FCE (KANGXI RADICAL DRUM) -> U+9F13 (CJK UNIFIED IDEOGRAPH-9F13)
⿏	鼠	U+2FCF (KANGXI RADICAL RAT) -> U+9F20 (CJK UNIFIED IDEOGRAPH-9F20)
⿐	鼻	U+2FD0 (KANGXI RADICAL NOSE) -> U+9F3B (CJK UNIFIED IDEOGRAPH-9F3B)
⿑	齊	U+2FD1 (KANGXI RADICAL EVEN) -> U+9F4A (CJK UNIFIED IDEOGRAPH-9F4A)
⿒	齒	U+2FD2 (KANGXI RADICAL TOOTH) -> U+9F52 (CJK UNIFIED IDEOGRAPH-9F52)
⿓	龍	U+2FD3 (KANGXI RADICAL DRAGON) -> U+9F8D (CJK UNIFIED IDEOGRAPH-9F8D)
⿔	龜	U+2FD4 (KANGXI RADICAL TURTLE) -> U+9F9C (CJK UNIFIED IDEOGRAPH-9F9C)
⿕	龠	U+2FD5 (KANGXI RADICAL FLUTE) -> U+9FA0 (CJK UNIFIED IDEOGRAPH-9FA0)
〸	十	U+3038 (HANGZHOU NUMERAL TEN) -> U+5341 (CJK UNIFIED IDEOGRAPH-5341)
〹	卄	U+3039 (HANGZHOU NUMERAL TWENTY) -> U+5344 (CJK UNIFIED IDEOGRAPH-5344)
〺	卅	U+303A (HANGZHOU NUMERAL THIRTY) -> U+5345 (CJK UNIFIED IDEOGRAPH-5345)
㉐	PTE	U+3250 (PARTNERSHIP SIGN) -> U+0050 (LATIN CAPITAL LETTER P) U+0054 (LATIN CAPITAL LETTER T) U+0045 (LATIN CAPITAL LETTER E)
㋀	1月	U+32C0 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR JANUARY) -> U+0031 (DIGIT ONE) U+6708 (CJK UNIFIED IDEOGRAPH-6708)
㋁	2月	U+32C1 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR FEBRUARY) -> U+0032 (DIGIT TWO) U+6708 (CJK UNIFIED IDEOGRAPH-6708)
㋂	3月	U+32C2 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR MARCH) -> U+0033 (DIGIT THREE) U+6708 (CJK UNIFIED IDEOGRAPH-6708)
㋃	4月	U+32C3 (IDEOGRAPHIC TELEGRAPH SYMBOL FOR APRIL) -> U+0034 (DIGIT FOUR) U+6708 (CJK UNIFIED IDEOGRAPH-6708)
